Date,hfck,sbic,scbk,cic,imh,bkg,ncba,eqty,kcb,ctum,coop,brit,absa,Share_Price
2021-01-28,3.84,79.75,138.5,2.13,46.5,18.5,24.75,36.5,35.9,17.05,12.6,7.46,9.14,3.84
2021-01-29,3.86,80.0,138.5,2.07,47.0,18.5,24.75,36.5,35.85,17.05,12.6,7.46,9.32,3.86
2021-02-01,3.74,80.0,139.0,2.1,46.3,18.5,24.75,37.2,35.75,16.9,12.5,7.5,9.04,3.74
2021-02-02,3.74,79.0,137.25,2.1,46.3,18.5,24.9,37.25,35.7,16.9,12.55,7.5,8.9,3.74
2021-02-03,3.89,79.0,137.75,2.13,44.55,19.0,25.0,37.2,36.4,16.85,12.0,7.52,9.18,3.89
2021-02-04,3.71,79.25,136.0,2.14,44.2,19.0,24.3,37.2,36.5,17.25,12.0,7.5,9.1,3.71
2021-02-05,3.62,79.5,137.0,2.1,44.15,19.0,24.5,37.25,37.05,17.25,12.2,7.54,9.26,3.62
2021-02-08,3.31,87.25,136.75,2.1,45.0,19.0,24.35,37.05,37.45,17.3,12.5,7.42,9.18,3.31
2021-02-09,3.39,87.25,136.75,2.08,42.1,20.4,24.35,37.15,37.5,17.3,12.5,7.04,9.3,3.39
2021-02-10,3.5,85.0,135.0,2.19,42.15,20.4,24.45,37.5,37.5,17.45,12.55,7.2,9.36,3.5
2021-02-11,3.49,85.0,135.0,2.13,44.0,20.4,24.25,37.8,37.75,17.5,12.7,7.04,9.4,3.49
2021-02-12,3.5,85.0,135.0,2.12,45.0,20.5,24.45,37.85,38.0,17.5,12.7,7.3,9.6,3.5
2021-02-15,3.48,85.0,135.0,2.14,43.55,20.5,24.15,38.0,38.05,17.4,12.6,7.2,9.6,3.48
2021-02-16,3.46,82.0,135.0,2.15,43.15,21.0,24.05,39.0,38.6,17.4,12.45,7.2,9.54,3.46
2021-02-17,3.45,80.75,135.0,2.12,45.0,21.0,24.15,38.55,38.85,17.45,12.45,7.08,9.58,3.45
2021-02-18,3.45,84.0,135.0,2.07,45.0,21.0,24.1,38.35,39.0,17.4,12.55,7.0,9.6,3.45
2021-02-19,3.51,84.0,135.0,2.12,44.8,21.0,24.05,38.45,39.5,17.25,12.8,7.0,9.62,3.51
2021-02-22,3.45,80.0,135.0,2.13,45.0,21.0,24.25,38.2,39.3,17.05,12.8,7.06,9.72,3.45
2021-02-23,3.62,80.0,134.5,2.15,43.45,21.45,23.65,38.2,38.75,17.0,12.8,7.02,9.78,3.62
2021-02-24,3.61,80.0,134.75,2.1,45.0,21.45,24.45,37.95,38.4,17.0,13.0,7.0,9.84,3.61
2021-02-25,3.53,84.0,134.75,2.23,42.6,21.9,24.45,37.95,38.1,16.6,12.9,7.16,9.74,3.53
2021-02-26,3.49,83.0,134.75,2.3,44.95,21.9,24.5,37.9,38.75,16.95,13.05,7.28,9.72,3.49
2021-03-01,3.47,83.0,134.5,2.14,44.95,21.9,24.45,37.9,38.8,16.9,13.0,7.3,9.64,3.47
2021-03-02,3.4,82.0,134.5,2.23,44.9,21.0,25.05,38.0,38.7,16.95,13.05,7.2,9.56,3.4
2021-03-03,3.45,83.75,134.75,2.28,44.6,21.0,26.5,37.85,38.35,16.8,13.05,7.06,9.56,3.45
2021-03-04,3.49,83.0,134.75,2.25,44.6,21.0,24.7,37.85,37.95,16.85,13.05,7.06,9.54,3.49
2021-03-05,3.45,84.5,134.5,2.22,44.05,21.0,25.9,38.05,38.2,16.65,13.0,7.12,9.6,3.45
2021-03-08,3.47,84.5,134.5,2.16,44.95,21.0,24.85,38.0,38.15,16.65,12.85,7.08,9.58,3.47
2021-03-09,3.49,83.0,134.5,2.18,44.15,21.0,24.4,38.05,38.9,16.75,12.65,7.24,9.5,3.49
2021-03-10,3.46,83.0,134.25,2.16,44.15,21.0,24.0,38.65,39.15,16.7,12.85,7.14,9.44,3.46
2021-03-11,3.37,83.0,134.5,2.16,43.15,21.0,24.1,39.35,39.25,16.6,12.9,7.14,9.4,3.37
2021-03-12,3.41,83.0,134.5,2.29,43.0,21.0,24.85,40.0,39.95,16.6,12.95,7.18,9.42,3.41
2021-03-15,3.48,83.0,134.5,2.22,43.0,21.0,24.25,40.0,39.65,16.4,12.85,7.2,9.36,3.48
2021-03-16,3.44,86.5,134.25,2.17,43.0,22.0,24.2,40.05,39.95,16.65,12.85,7.22,9.32,3.44
2021-03-17,3.48,85.75,133.75,2.26,43.0,22.0,24.45,40.25,40.1,16.5,12.8,7.34,9.34,3.48
2021-03-18,3.48,85.25,133.75,2.25,43.0,22.0,25.05,41.75,40.85,16.15,13.25,7.32,9.38,3.48
2021-03-19,3.42,85.25,133.0,2.29,43.2,22.5,24.95,41.65,41.35,16.5,13.9,7.32,9.44,3.42
2021-03-22,3.76,82.5,133.0,2.32,43.0,22.5,24.65,41.4,40.9,16.7,13.85,7.4,9.38,3.76
2021-03-23,4.13,81.5,134.75,2.27,45.0,22.5,24.75,41.65,41.2,16.6,13.7,7.46,9.44,4.13
2021-03-24,4.54,82.75,141.0,2.27,43.2,22.5,23.45,42.0,41.85,16.3,13.7,7.26,9.0,4.54
2021-03-25,4.99,82.25,146.75,2.25,43.05,22.5,22.95,41.85,42.0,16.05,13.55,7.18,8.94,4.99
2021-03-26,4.58,83.5,145.0,2.25,43.15,22.5,23.1,41.0,41.1,16.3,13.6,7.1,8.86,4.58
2021-03-29,4.17,82.0,140.0,2.25,42.9,22.5,23.85,37.55,39.4,16.0,13.15,7.1,8.64,4.17
2021-03-30,4.1,81.75,141.25,2.25,44.0,20.25,25.1,37.95,40.35,15.6,13.5,7.0,8.66,4.1
2021-03-31,4.01,81.25,141.75,2.08,50.0,20.25,25.15,37.95,41.3,15.6,13.2,7.02,8.82,4.01
2021-04-01,3.78,83.25,142.0,2.2,49.0,20.25,25.35,39.05,41.1,15.7,11.95,7.0,8.8,3.78
2021-04-06,4.0,83.5,142.0,2.18,50.0,21.0,25.05,39.0,40.15,16.15,11.95,7.0,8.82,4.0
2021-04-07,4.17,84.25,142.5,2.24,49.75,23.1,25.25,38.3,39.85,16.25,11.85,6.76,8.84,4.17
2021-04-08,3.95,82.25,142.75,2.24,48.05,23.1,24.6,37.5,39.8,16.05,11.9,6.98,8.86,3.95
2021-04-09,4.0,83.0,144.0,2.27,47.4,24.0,25.0,37.7,40.0,16.35,11.9,6.96,8.86,4.0
2021-04-12,4.0,83.0,143.0,2.29,47.05,25.0,25.25,37.7,40.65,16.0,11.85,6.98,8.88,4.0
2021-04-13,4.0,83.0,143.5,2.12,47.2,25.0,25.5,38.05,40.9,16.05,11.8,7.04,8.86,4.0
2021-04-14,3.91,83.0,143.0,2.17,47.0,25.0,26.5,38.3,41.35,16.0,11.8,6.92,8.76,3.91
2021-04-15,3.9,83.0,143.0,2.21,46.95,25.0,26.45,38.55,41.85,16.0,11.6,6.72,8.84,3.9
2021-04-16,4.0,83.75,142.75,2.29,46.0,24.55,26.8,38.85,42.0,15.95,11.8,6.72,8.8,4.0
2021-04-19,3.91,83.5,142.5,2.32,46.0,24.55,26.6,38.8,41.5,15.95,11.65,6.96,8.78,3.91
2021-04-20,3.87,83.0,142.25,2.28,46.0,24.55,26.7,39.25,42.05,16.05,11.65,6.84,8.8,3.87
2021-04-21,3.9,83.0,141.0,2.23,45.0,25.0,24.95,39.25,42.3,15.9,11.65,6.82,8.7,3.9
2021-04-22,3.88,83.0,141.25,2.19,45.05,25.0,24.95,37.95,41.6,15.5,11.7,6.9,8.62,3.88
2021-04-23,3.88,83.0,141.0,2.3,45.0,25.0,24.85,39.1,41.6,15.7,11.9,7.0,8.72,3.88
2021-04-26,3.97,83.0,141.0,2.29,45.35,25.0,25.0,39.1,41.8,16.0,11.9,7.08,8.68,3.97
2021-04-27,3.96,76.0,141.0,2.15,47.5,25.0,24.85,39.15,39.7,15.6,11.9,6.88,8.64,3.96
2021-04-28,3.8,83.0,136.25,2.24,45.05,26.0,24.25,39.45,39.95,15.55,12.0,7.06,8.68,3.8
2021-04-29,3.98,83.0,134.25,2.28,44.5,26.0,24.55,39.0,40.2,15.5,12.0,6.8,8.74,3.98
2021-04-30,3.97,83.0,134.0,2.18,44.05,26.15,24.95,39.15,40.25,15.4,12.2,6.74,8.78,3.97
2021-05-03,3.76,81.0,132.75,2.13,44.95,26.0,24.35,39.3,40.05,15.6,12.45,6.76,8.8,3.76
2021-05-04,3.81,81.0,132.5,2.11,43.05,26.0,24.45,39.55,40.05,15.55,12.45,6.72,8.7,3.81
2021-05-05,3.99,81.0,132.25,2.14,42.75,26.0,24.5,39.85,40.4,15.05,12.65,6.9,8.66,3.99
2021-05-06,3.92,81.0,132.0,2.19,42.65,26.05,24.45,40.3,41.5,14.75,12.65,6.72,8.8,3.92
2021-05-07,3.68,81.0,131.75,2.17,42.6,26.0,24.6,40.75,41.95,14.5,12.6,7.0,8.76,3.68
2021-05-10,4.0,83.0,131.5,2.12,42.6,26.0,24.7,40.85,42.4,14.75,12.55,6.94,8.78,4.0
2021-05-11,4.0,81.25,132.0,2.1,24.85,26.0,24.95,41.05,42.45,14.8,12.5,7.0,8.78,4.0
2021-05-12,3.98,82.5,132.0,2.13,24.55,26.0,25.0,40.65,41.75,15.2,12.3,6.98,8.78,3.98
2021-05-13,4.0,83.0,132.0,2.2,24.3,26.0,24.65,40.95,41.95,15.45,12.45,7.0,8.8,4.0
2021-05-17,3.96,81.25,131.75,2.13,23.9,26.0,24.9,40.9,41.0,15.4,12.45,7.18,8.88,3.96
2021-05-18,3.63,81.75,131.0,2.15,23.1,26.0,24.85,40.95,41.05,15.05,12.3,7.02,8.84,3.63
2021-05-19,3.8,81.0,131.25,2.11,23.25,26.0,24.9,41.05,40.25,14.95,11.95,7.14,8.92,3.8
2021-05-20,3.75,81.0,131.5,2.15,23.35,26.0,25.0,41.05,40.55,15.1,12.05,7.26,9.02,3.75
2021-05-21,3.62,81.0,131.5,2.13,23.35,26.0,24.85,41.5,41.0,14.9,12.25,7.26,9.1,3.62
2021-05-24,3.79,81.0,131.75,2.14,22.9,26.0,24.9,42.45,41.85,14.9,12.3,7.22,9.1,3.79
2021-05-25,4.0,82.75,131.75,2.16,22.65,26.0,25.05,42.05,42.25,14.85,12.2,7.1,9.22,4.0
2021-05-26,3.9,80.0,131.5,2.11,22.25,26.0,25.1,43.55,43.0,14.7,12.25,7.2,9.22,3.9
2021-05-27,4.01,80.0,130.25,2.09,22.2,26.0,25.05,43.5,42.0,14.55,12.15,7.2,9.54,4.01
2021-05-28,3.85,79.5,130.0,2.14,21.55,26.0,25.45,43.0,42.4,14.5,12.15,7.24,9.52,3.85
2021-05-31,3.81,79.5,130.0,2.08,21.3,26.0,26.0,42.2,42.3,14.55,12.15,7.26,9.48,3.81
2021-06-02,3.57,81.0,130.0,2.11,21.4,26.0,26.75,42.7,42.0,14.7,12.2,7.16,9.54,3.57
2021-06-03,3.6,80.0,131.0,2.08,21.3,26.0,26.5,42.3,42.0,14.9,12.25,7.2,9.5,3.6
2021-06-04,3.65,80.0,130.0,2.07,22.0,26.0,26.1,42.85,42.25,15.1,12.25,7.12,9.78,3.65
2021-06-07,3.8,80.0,130.0,2.11,22.0,26.25,26.1,43.0,42.25,15.75,12.15,7.12,9.86,3.8
2021-06-08,3.78,82.0,130.0,2.2,21.5,26.0,26.0,43.95,42.5,16.0,12.3,7.2,9.94,3.78
2021-06-09,3.72,82.0,130.0,2.11,21.75,26.0,26.25,44.0,42.95,15.85,12.25,7.28,10.0,3.72
2021-06-10,3.77,82.0,129.75,2.1,21.65,26.2,26.0,44.15,42.85,16.05,12.3,7.26,10.1,3.77
2021-06-11,3.76,80.0,130.0,2.12,21.5,26.5,26.3,44.05,42.6,16.0,12.3,7.26,10.1,3.76
2021-06-14,3.67,81.0,129.5,2.15,21.25,26.25,26.4,43.9,42.4,16.05,12.15,7.2,10.25,3.67
2021-06-15,3.7,80.0,130.0,2.07,21.95,26.5,26.25,44.15,42.4,15.8,12.3,7.34,10.1,3.7
2021-06-16,3.68,80.0,129.75,2.07,21.9,26.75,25.95,44.1,42.5,15.9,12.3,7.12,10.05,3.68
2021-06-17,3.62,80.0,129.5,2.11,21.85,26.75,25.95,44.35,42.55,15.55,12.25,7.14,10.1,3.62
2021-06-18,3.63,80.0,130.0,2.12,21.8,26.75,25.6,44.75,42.55,15.5,12.25,7.32,10.1,3.63
2021-06-21,3.65,80.0,129.75,2.14,21.45,26.75,25.45,45.15,43.0,15.35,12.1,7.38,10.2,3.65
2021-06-22,3.67,83.25,129.5,2.11,21.5,26.75,25.45,45.55,43.25,15.4,12.3,7.3,10.15,3.67
2021-06-23,3.67,83.25,129.0,2.12,21.35,26.75,25.4,45.55,43.35,15.4,12.4,7.3,10.1,3.67
2021-06-24,3.64,83.25,127.75,2.12,21.5,26.75,25.0,45.7,43.65,15.4,12.7,7.08,9.88,3.64
2021-06-25,3.63,81.25,130.0,2.11,21.1,26.75,25.15,46.6,43.85,15.7,13.0,7.36,9.92,3.63
2021-06-28,3.7,84.0,130.0,2.15,22.0,27.0,25.55,46.65,44.0,15.9,13.15,7.22,10.0,3.7
2021-06-29,3.69,81.0,130.0,2.15,21.9,27.0,25.45,46.3,43.6,16.0,13.4,7.32,10.0,3.69
2021-06-30,3.87,81.0,129.75,2.16,21.85,27.0,25.5,44.75,42.65,17.4,13.8,7.24,9.92,3.87
2021-07-01,3.85,81.0,130.0,2.3,21.45,26.0,25.5,44.85,42.5,16.6,13.85,7.22,9.6,3.85
2021-07-02,3.9,83.0,130.0,2.4,21.55,26.0,25.0,46.7,42.5,16.3,13.4,7.18,9.4,3.9
2021-07-05,3.89,83.0,130.0,2.6,21.85,26.0,25.3,46.5,42.7,16.3,13.5,7.14,9.42,3.89
2021-07-06,3.89,80.5,129.75,2.83,21.65,26.0,25.4,46.8,42.95,16.6,13.5,7.2,9.68,3.89
2021-07-07,3.9,80.0,129.75,3.1,22.0,27.0,25.5,47.55,43.8,16.85,13.55,7.32,10.0,3.9
2021-07-08,3.91,80.0,129.5,3.27,21.75,27.0,25.6,49.0,45.5,16.55,13.6,7.5,10.0,3.91
2021-07-09,3.9,80.0,129.5,3.39,21.55,26.0,26.0,49.0,45.5,17.15,13.5,7.5,10.05,3.9
2021-07-12,3.9,80.25,129.75,3.39,22.15,26.0,25.5,48.65,44.75,17.15,13.55,7.5,10.1,3.9
2021-07-13,3.83,83.75,130.25,3.37,21.55,28.0,25.75,48.0,44.75,17.0,13.7,7.52,10.0,3.83
2021-07-14,3.79,83.75,129.5,3.08,21.55,28.0,25.7,48.1,44.6,16.8,13.6,7.64,9.94,3.79
2021-07-15,3.7,81.0,129.5,2.91,21.55,28.0,25.65,48.55,44.95,16.95,13.55,7.72,10.0,3.7
2021-07-16,3.7,82.75,129.75,2.64,21.5,28.0,25.95,48.55,44.85,16.95,13.5,7.52,10.0,3.7
2021-07-19,3.73,82.75,129.75,2.52,21.5,28.0,25.65,48.55,44.75,17.3,13.45,7.5,10.0,3.73
2021-07-21,3.71,84.75,129.75,2.58,21.5,28.0,26.0,48.3,44.75,17.25,13.2,7.7,9.98,3.71
2021-07-22,3.75,87.5,129.5,2.55,21.8,28.0,25.85,48.0,44.75,17.45,13.45,7.7,9.88,3.75
2021-07-23,3.85,87.5,129.5,2.55,22.15,28.55,26.15,47.85,44.55,17.55,13.1,7.7,9.86,3.85
2021-07-26,3.99,87.5,129.5,2.63,22.75,29.0,26.1,48.35,44.8,17.6,13.15,7.68,9.66,3.99
2021-07-27,3.91,89.75,129.5,2.67,22.9,29.0,26.4,48.5,45.0,16.15,13.45,7.98,9.74,3.91
2021-07-28,3.82,88.5,129.5,2.7,22.9,29.5,26.8,48.15,45.35,15.25,13.5,8.0,9.88,3.82
2021-07-29,3.75,87.0,129.5,2.83,22.95,29.5,26.75,49.1,45.6,15.65,13.55,8.0,9.94,3.75
2021-07-30,3.78,85.0,129.5,2.96,22.95,29.0,26.55,48.9,45.7,15.45,13.55,7.86,9.94,3.78
2021-08-02,3.77,85.0,130.25,3.0,22.85,29.5,26.5,48.9,45.7,15.45,13.5,8.02,9.92,3.77
2021-08-03,3.74,88.5,130.0,3.03,22.75,29.5,26.65,49.0,45.95,15.85,13.55,8.02,9.82,3.74
2021-08-04,3.66,90.0,132.0,3.05,22.7,29.75,26.25,49.1,46.2,15.65,13.45,8.02,9.76,3.66
2021-08-05,3.71,90.0,130.0,3.07,22.3,31.85,26.2,49.4,46.45,15.65,13.55,7.94,9.82,3.71
2021-08-06,3.75,92.5,131.0,3.1,22.55,32.4,26.2,50.0,46.75,15.55,13.65,7.9,9.8,3.75
2021-08-09,3.7,86.5,131.5,3.18,22.5,32.4,25.85,50.25,46.6,15.75,13.65,7.9,9.8,3.7
2021-08-10,3.71,89.75,131.0,3.16,22.45,32.4,25.5,50.25,46.45,15.5,13.8,8.02,9.8,3.71
2021-08-11,3.71,86.0,131.0,3.1,22.55,35.4,25.45,50.25,46.6,15.6,13.75,7.88,9.92,3.71
2021-08-12,3.71,86.0,131.0,3.05,22.7,35.4,25.1,50.25,46.9,15.55,13.7,7.9,9.76,3.71
2021-08-13,3.72,86.0,130.75,3.15,22.75,38.25,25.4,51.0,47.15,15.45,13.8,8.3,9.78,3.72
2021-08-16,4.0,86.0,131.0,3.16,22.95,38.55,25.3,51.0,48.1,15.55,13.8,8.22,9.8,4.0
2021-08-17,3.9,94.0,131.0,3.1,22.8,38.55,25.4,53.0,49.9,15.5,13.7,8.04,10.0,3.9
2021-08-18,3.9,92.0,130.25,3.02,22.8,38.55,26.15,54.0,49.7,15.55,13.75,8.38,10.15,3.9
2021-08-19,3.95,91.25,134.5,2.83,22.9,38.55,27.05,52.25,48.15,15.6,13.7,8.2,10.25,3.95
2021-08-20,3.98,94.0,134.75,2.78,23.0,38.55,27.1,52.5,47.95,15.75,13.7,8.28,10.15,3.98
2021-08-23,3.98,94.25,136.25,2.77,22.85,38.55,26.95,53.0,48.0,15.95,13.7,8.18,10.3,3.98
2021-08-24,3.96,95.0,139.0,2.81,22.8,38.55,27.15,53.0,48.15,16.15,13.8,8.24,10.55,3.96
2021-08-25,3.85,95.0,139.0,2.73,22.8,38.55,26.6,53.0,48.25,16.85,13.95,8.22,10.55,3.85
2021-08-26,3.79,95.0,140.0,2.9,22.95,38.55,26.8,54.0,48.3,17.05,13.85,8.08,10.95,3.79
2021-08-27,3.99,95.0,140.0,2.75,23.0,38.55,26.45,54.25,48.55,17.05,13.8,8.12,11.0,3.99
2021-08-30,3.86,95.25,140.0,2.84,23.0,40.0,27.6,54.0,48.65,16.7,13.75,8.28,11.0,3.86
2021-08-31,3.77,91.0,138.25,2.75,23.25,40.0,28.15,53.25,48.5,16.8,13.65,8.18,10.95,3.77
2021-09-01,3.71,91.0,137.75,2.9,23.0,40.0,28.05,52.5,48.0,16.85,13.55,8.3,10.9,3.71
2021-09-02,3.69,94.0,136.5,2.9,22.7,39.95,27.95,51.5,47.15,16.85,13.45,8.3,10.5,3.69
2021-09-03,3.66,94.0,136.25,2.84,22.75,36.0,27.2,49.9,46.8,16.85,13.4,8.3,10.55,3.66
2021-09-06,3.61,91.0,135.5,2.77,22.5,36.0,27.05,49.2,46.25,16.7,13.55,8.3,10.4,3.61
2021-09-07,3.67,91.0,135.25,2.76,22.6,36.0,27.1,49.05,46.35,16.85,13.45,8.22,10.3,3.67
2021-09-08,3.66,89.25,135.25,2.8,22.5,35.0,27.4,49.6,46.3,16.85,13.45,8.22,10.3,3.66
2021-09-09,3.73,90.5,135.0,2.81,22.5,32.65,27.65,49.85,46.3,16.85,13.35,8.32,10.3,3.73
2021-09-10,3.79,89.25,135.0,2.8,22.5,29.8,27.65,51.0,46.6,16.95,13.4,8.34,10.4,3.79
2021-09-13,3.81,90.75,135.0,2.82,22.5,30.0,28.0,52.0,46.8,17.0,13.4,8.3,10.45,3.81
2021-09-14,3.87,91.0,135.0,2.85,22.6,29.05,28.0,51.5,46.75,17.1,13.35,8.32,10.6,3.87
2021-09-15,3.9,91.0,134.25,2.82,22.95,28.0,27.75,51.0,46.85,17.05,13.05,8.34,10.6,3.9
2021-09-16,4.0,91.0,131.0,2.79,22.8,28.0,27.65,52.0,46.95,17.0,13.1,8.3,10.45,4.0
2021-09-17,3.92,91.0,134.5,2.71,22.65,28.45,27.65,53.25,48.55,17.0,13.5,8.32,10.35,3.92
2021-09-20,3.84,91.0,133.25,2.74,22.65,28.0,27.85,53.0,48.35,17.0,13.25,8.24,10.35,3.84
2021-09-21,3.93,91.0,130.5,2.69,22.65,28.0,26.95,51.75,47.95,17.0,13.3,8.22,10.5,3.93
2021-09-22,3.99,91.0,130.25,2.68,22.9,27.85,27.85,51.25,47.05,17.05,13.55,8.16,10.5,3.99
2021-09-23,3.96,92.0,130.75,2.69,22.6,27.95,28.0,50.75,47.2,17.0,13.2,8.08,10.6,3.96
2021-09-24,4.08,92.0,130.0,2.73,23.0,27.9,27.05,50.5,47.1,17.05,13.2,8.08,10.55,4.08
2021-09-27,3.98,92.0,130.0,2.82,22.8,28.35,27.4,50.5,47.0,17.35,13.25,8.14,10.6,3.98
2021-09-28,3.87,92.0,129.75,2.93,22.8,28.0,26.7,50.75,46.9,17.5,13.1,8.16,10.55,3.87
2021-09-29,3.85,92.0,129.75,2.99,22.8,28.0,25.75,50.75,46.7,17.45,13.05,8.12,10.55,3.85
2021-09-30,3.87,92.0,130.25,2.98,22.8,28.0,26.0,50.75,46.75,17.6,13.35,8.08,10.55,3.87
2021-10-01,3.96,92.0,130.75,2.96,22.75,28.0,26.0,50.5,46.75,17.85,13.4,8.08,10.5,3.96
2021-10-04,3.87,88.0,130.5,2.88,22.4,30.75,25.95,50.0,46.6,17.75,13.45,8.06,10.4,3.87
2021-10-05,3.84,92.0,131.25,2.82,22.4,30.1,25.75,49.9,45.2,17.5,13.35,8.06,10.25,3.84
2021-10-06,3.88,92.0,131.0,2.83,22.0,28.0,25.55,49.45,45.5,17.5,13.3,8.06,10.3,3.88
2021-10-07,3.83,93.5,130.0,2.74,22.0,28.0,25.2,49.3,45.9,17.5,13.2,7.94,10.25,3.83
2021-10-08,3.69,86.25,129.25,2.81,21.8,30.0,25.25,49.35,46.1,17.4,13.15,8.08,10.25,3.69
2021-10-12,3.7,86.25,129.0,2.81,21.55,30.0,25.05,49.5,45.8,17.2,13.1,7.64,10.15,3.7
2021-10-13,3.77,86.25,128.75,2.77,21.7,30.0,25.35,49.15,45.4,17.45,13.1,7.56,10.1,3.77
2021-10-14,3.74,86.25,129.25,2.79,21.6,28.2,25.7,49.25,45.05,17.5,13.05,7.56,10.25,3.74
2021-10-15,3.71,86.0,128.25,2.69,21.5,28.2,25.75,49.5,45.1,17.5,13.0,7.64,10.15,3.71
2021-10-18,3.72,86.0,129.0,2.69,21.55,28.0,25.55,49.85,44.8,17.5,12.85,7.66,10.1,3.72
2021-10-19,3.98,90.0,129.25,2.69,21.5,27.5,25.1,49.65,44.6,17.5,12.75,7.5,10.2,3.98
2021-10-21,3.85,90.0,129.5,2.65,21.5,27.5,25.1,49.5,44.45,17.5,12.7,7.54,10.05,3.85
2021-10-22,3.76,90.0,129.25,2.63,21.5,28.0,25.0,49.95,44.2,17.5,12.75,7.5,10.05,3.76
2021-10-25,3.69,90.0,129.5,2.65,21.5,27.5,24.85,49.5,44.0,17.5,12.6,7.54,10.1,3.69
2021-10-26,3.75,90.0,129.25,2.6,21.5,27.5,24.65,49.9,43.95,17.55,12.55,7.56,10.1,3.75
2021-10-27,3.75,93.5,129.5,2.48,21.5,27.5,24.55,49.9,44.0,17.5,12.55,7.72,10.15,3.75
2021-10-28,3.89,93.5,129.25,2.46,21.55,26.5,24.4,49.7,44.0,17.8,12.5,8.0,10.2,3.89
2021-10-29,3.81,94.0,130.0,2.56,21.45,29.0,24.1,49.7,43.95,17.75,12.5,7.96,10.2,3.81
2021-11-01,3.99,92.75,129.25,2.48,21.75,29.0,24.1,49.75,43.95,17.6,12.65,8.0,10.1,3.99
2021-11-02,3.8,87.0,129.0,2.44,21.9,28.75,24.1,50.0,43.85,17.75,12.5,7.76,10.1,3.8
2021-11-03,3.72,95.0,130.0,2.45,21.85,28.75,24.5,50.0,43.55,17.65,12.5,7.72,10.15,3.72
2021-11-04,3.81,87.0,129.75,2.43,21.7,28.75,24.45,50.0,43.5,17.7,12.5,7.7,10.3,3.81
2021-11-05,3.82,87.0,129.75,2.4,21.75,26.5,24.1,49.9,43.5,17.65,12.5,7.82,10.25,3.82
2021-11-08,4.16,87.0,129.5,2.38,21.85,26.5,24.15,50.25,44.0,17.65,12.4,7.54,10.25,4.16
2021-11-09,4.17,87.0,129.25,2.36,21.8,27.0,24.15,51.75,44.4,17.7,12.4,7.54,10.4,4.17
2021-11-10,4.24,87.25,129.5,2.41,22.25,28.5,24.05,53.25,44.65,17.5,12.35,7.52,10.3,4.24
2021-11-11,4.23,94.0,129.25,2.41,21.9,27.85,24.0,53.0,44.65,15.95,12.45,7.52,10.3,4.23
2021-11-12,4.15,94.0,130.5,2.39,21.95,28.5,23.95,52.5,44.5,15.15,12.55,7.5,10.2,4.15
2021-11-15,4.45,94.0,129.5,2.33,21.6,28.5,24.0,52.0,44.35,15.25,12.5,7.56,10.4,4.45
2021-11-16,4.51,94.0,130.5,2.31,21.55,26.9,23.75,51.5,44.55,15.55,12.5,7.4,10.35,4.51
2021-11-17,4.49,90.5,129.75,2.32,21.65,26.9,23.75,51.5,44.55,15.35,12.45,7.22,10.35,4.49
2021-11-18,4.78,90.75,129.0,2.26,21.5,26.9,23.65,52.0,45.3,15.05,12.45,7.02,10.45,4.78
2021-11-19,4.9,91.75,128.75,2.3,21.45,26.9,23.75,52.0,45.9,15.05,12.3,7.24,10.5,4.9
2021-11-22,4.85,91.75,128.5,2.27,21.0,26.4,23.5,52.0,44.95,15.0,12.45,7.26,10.45,4.85
2021-11-23,4.7,91.75,128.5,2.15,21.25,28.0,23.55,51.75,44.7,15.1,12.35,7.14,10.75,4.7
2021-11-24,4.46,91.75,128.0,2.0,21.15,27.0,23.1,51.5,44.0,14.9,12.3,7.0,10.9,4.46
2021-11-25,4.14,93.0,127.75,2.18,21.15,27.0,23.25,51.5,44.0,14.55,12.3,7.46,10.9,4.14
2021-11-26,4.32,91.0,127.5,2.3,20.9,26.6,23.5,51.5,43.85,14.95,12.35,7.42,10.95,4.32
2021-11-29,4.33,92.25,128.25,2.29,21.0,26.6,24.2,50.25,43.55,15.45,12.3,7.5,11.25,4.33
2021-11-30,4.21,92.25,128.25,2.24,20.8,26.6,24.7,49.0,43.4,15.05,12.2,7.2,11.05,4.21
2021-12-01,4.2,91.75,129.0,2.19,20.9,26.6,24.6,48.25,42.25,15.05,12.05,7.2,10.9,4.2
2021-12-02,4.17,90.75,129.0,2.08,20.75,27.0,24.25,47.35,41.1,14.8,11.8,7.14,10.8,4.17
2021-12-03,4.1,90.5,129.0,2.16,20.6,27.0,24.0,46.6,41.15,14.35,11.8,6.94,11.05,4.1
2021-12-06,3.88,87.0,129.0,2.23,21.1,27.0,23.15,45.0,41.1,14.4,12.0,6.9,10.8,3.88
2021-12-07,3.99,87.0,128.75,2.18,21.0,24.3,23.15,45.15,41.0,14.9,11.8,7.0,10.85,3.99
2021-12-08,3.99,87.25,127.5,2.13,21.0,26.35,23.5,46.95,42.75,14.3,11.95,6.8,10.95,3.99
2021-12-09,4.0,87.0,124.0,2.15,20.95,26.35,23.95,47.05,43.15,14.8,12.0,6.96,10.95,4.0
2021-12-10,3.97,92.25,127.0,2.16,20.95,26.35,24.05,47.5,43.25,14.45,12.2,6.98,11.05,3.97
2021-12-14,4.0,92.25,127.0,2.13,20.95,26.35,24.5,48.65,43.2,14.6,12.3,7.18,11.2,4.0
